adsorption_measurement.adsorption_energy,adsorption_measurement.method.software,adsorption_measurement.method.exchange_correlation,adsorption_measurement.method.basis_set,adsorption_measurement.method.potentials,adsorption_measurement.method.is_spin_polarization,adsorption_measurement.method.is_zero_point_energy,adsorption_measurement.method.is_fixed_substrate,adsorption_measurement.adsorbate_species.formula,adsorption_measurement.adsorbate_species.smiles,adsorption_measurement.adsorbate_species.molecular_formula,adsorption_measurement.adsorbate_species.connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_1,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.bulk_surface_property_set.cell_symmetry.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,double,triple,termination_atomic_num,facet_num
-1.58,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,False,CO,[C]#[O],CO,[C][O],Pd,Fm3m,Pd,4.03,4.03,4.03,(111),(√3x√3)R30°,0.3333,Pd,hcp,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,111
-1.58,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,False,CO,[C]#[O],CO,[C][O],Pd,Fm3m,Pd,4.03,4.03,4.03,(111),(√3x√3)R30°,0.3333,Pd,fcc,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,111
-3.68,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CN,[C]#N,CN,[C][N],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,111
-3.25,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CN,[C]#N,CN,[C][N],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,fcc,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,111
-1.67,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CH3,[CH3],CH3,[CH3],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,top,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-2.21,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,OH,[OH],OH,[OH],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,bridge,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-1.66,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Pd,Fm3m,Pd,3.99,3.99,3.99,(111),2x2,0.25,Pd,bridge,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-3.02,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,H,[H],H,[H],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-6.09,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,O,[O],O,[O],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-0.62,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,NH3,N,NH3,N,Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,top,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-6.24,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,CH,[CH],CH,[CH],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-4.32,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,CH2,[CH2],CH2,[CH2],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-3.75,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,CH2,[CH2],CH2,[CH2],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-2.09,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,CH3,[CH3],CH3,[CH3],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-5.22,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,NH,[NH],NH,[NH],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-4.6,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,NH,[NH],NH,[NH],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-2.77,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3CH(O)CH2CH3,CCC([O])C,CH3CH(O)CH2CH3,CCC([O])C,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η3(O),14,9,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.39,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3OH,CO,CH3OH,CO,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η1(O),6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.22,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3CH2OH,CCO,CH3CH2OH,CCO,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η1(O),9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.25,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3CH2CH2OH,CCCO,CH3CH2CH2OH,CCCO,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η1(O),12,8,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.34,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3CHOHCH3,CC(O)C,CH3CHOHCH3,CC(O)C,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η1(O),12,8,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.35,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3CH2CH2CH2OH,CCCCO,CH3CH2CH2CH2OH,CCCCO,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η1(O),15,10,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.42,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,CH3CHOHCH2CH3,CCC(O)C,CH3CHOHCH2CH3,CCC(O)C,Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η1(O),15,10,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.94,VASP,PW91,plane wave,ultrasoft pseudopotential,False,,False,H,[H],H,[H],Ru,,Ru,2.71,2.71,,(0001),3x3,0.1111,,η3(H),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.73,VASP,PW91,plane wave,projector augmented wave,True,True,False,H2O,O,H2O,O,Rh,,Rh,,,,(221),3x3,0.1111,Rh,B24,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,221
-2.98,VASP,PW91,plane wave,projector augmented wave,True,True,False,H,[H],H,[H],Rh,,Rh,,,,(221),3x3,0.1111,Rh,H123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,221
-2.39,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Cu,Fm3m,Cu,3.66,,,(111),2x2,0.25,Cu,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-2.23,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H,[H],H,[H],Cu,Fm3m,Cu,3.66,,,(111),2x2,0.25,Cu,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-2.97,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-2.81,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H,[H],H,[H],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-3.05,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Mo,,Mo,,,,(110),2x2,0.25,Mo,3-fold hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,110
-2.78,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H,[H],H,[H],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,3-fold hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-0.27,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCHOH,OCC([CH]O)O,CH2OHCHOHCHOH,OCC([CH]O)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.06,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCHOH,OCC([CH]O)O,CH2OHCHOHCHOH,OCC([CH]O)O,Rh,Fm3m,Rh,3.84,,,(111),4x4,0.0625,Rh,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
0.87,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCHOH,OCC([CH]O)O,CH2OHCHOHCHOH,OCC([CH]O)O,Cu,Fm3m,Cu,3.64,,,(111),4x4,0.0625,Cu,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-0.27,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCOHCH2OH,OC[C](CO)O,CH2OHCOHCH2OH,OC[C](CO)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.11,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCH2(O),[O]CC(CO)O,CH2OHCHOHCH2(O),[O]CC(CO)O,Rh,Fm3m,Rh,3.84,,,(111),4x4,0.0625,Rh,,12,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
0.08,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCH2(O),[O]CC(CO)O,CH2OHCHOHCH2(O),[O]CC(CO)O,Cu,Fm3m,Cu,3.64,,,(111),4x4,0.0625,Cu,,12,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
0.39,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCH(O)CH2OH,OCC(CO)[O],CH2OHCH(O)CH2OH,OCC(CO)[O],Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.3,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCOHCHOH,OC[C]([CH]O)O,CH2OHCOHCHOH,OC[C]([CH]O)O,Rh,Fm3m,Rh,3.84,,,(111),4x4,0.0625,Rh,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
0.96,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCOHCHOH,OC[C]([CH]O)O,CH2OHCOHCHOH,OC[C]([CH]O)O,Cu,Fm3m,Cu,3.64,,,(111),4x4,0.0625,Cu,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
0.45,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCH(O),[O][CH]C(CO)O,CH2OHCHOHCH(O),[O][CH]C(CO)O,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.06,VASP,PW91,,projector augmented wave,True,False,False,CHOHCOHCH3,OC=C(O)C,CHOHCOHCH3,O[CH][C](O)C,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,11,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
0.28,VASP,PW91,,projector augmented wave,True,False,False,CHOHCOHCH3,OC=C(O)C,CHOHCOHCH3,O[CH][C](O)C,Rh,Fm3m,Rh,3.84,,,(111),4x4,0.0625,Rh,,11,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.0,111
0.85,VASP,PW91,,projector augmented wave,True,False,False,CHOHCOHCH3,OC=C(O)C,CHOHCOHCH3,O[CH][C](O)C,Cu,Fm3m,Cu,3.64,,,(111),4x4,0.0625,Cu,,11,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,111
0.43,VASP,PW91,,projector augmented wave,True,False,False,CH(O)CHOHCH3,[O][CH]C(O)C,CH(O)CHOHCH3,[O][CH]C(O)C,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,11,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-2.78,[no data],PW91,,norm-conserving pseudopotential,,,False,H,[H],H,[H],Pd1Re2,P63/mmc,Re,2.76,2.76,4.46,(0001),(√3x√3)R30°,0.3333,surface atom,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.33333333333333,0001
-2.8,[no data],PW91,,norm-conserving pseudopotential,,,False,H,[H],H,[H],Pd2Re1,Fm3m,Pd2Re1,2.75,,,,(√3x√3)R30°,0.3333,surface atom,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.666666666666664,
-2.33,Dacapo,PW91,plane wave,ultrasoft pseudopotential,,False,True,HCOO,[O]C=O,HCOO,[O][CH][O],Pt,,Pt,4.0,4.0,4.0,(111),3x3,0.1111,Pt,top-top,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-0.33,Dacapo,PW91,plane wave,ultrasoft pseudopotential,,False,True,H2O,O,H2O,O,Pt,,Pt,4.0,4.0,4.0,(111),3x3,0.1111,Pt,top,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-2.71,Dacapo,PW91,plane wave,ultrasoft pseudopotential,,False,True,H,[H],H,[H],Pt,,Pt,4.0,4.0,4.0,(111),3x3,0.1111,Pt,top,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.28,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,True,False,CH3O,C[O],CH3O,C[O],Pt,Fm3m,Pt,,,,(211),1x3,0.0000,Pt,,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
-0.33,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,True,False,OH,[OH],OH,[OH],Rh,Fm3m,Rh,,,,(211),1x3,0.0000,Rh,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,211
1.67,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,True,False,CH2(O)OH,[O]CO,CH2(O)OH,[O]CO,Rh,Fm3m,Rh,,,,(211),1x3,0.0000,Rh,,5,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,211
-2.86,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,H,[H],H,[H],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-6.99,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,C,[C],C,[C],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-5.27,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,S,[S],S,[S],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-5.22,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,S,[S],S,[S],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-1.79,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,HCN,C#N,HCN,[CH][N],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,h-lb-h,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,110
-0.63,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,N2,N#N,N2,[N][N],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,110
-0.24,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,N2,N#N,N2,[N][N],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,110
-2.86,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,NO,[N]=O,NO,[N][O],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,110
-2.24,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,False,NO,[N]=O,NO,[N][O],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,hollow,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,110
-6.85,Dacapo,PW91,plane wave,ultrasoft pseudopotential,True,True,False,CH,[CH],CH,[CH],Fe,Im3m,Fe,2.85,2.85,2.85,(110),2x2,0.25,Fe,long bridge,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-2.81,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Rh,,Rh,3.85,,,(111),2x2,0.25,Rh,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-2.65,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H,[H],H,[H],Rh,,Rh,3.85,,,(111),2x2,0.25,Rh,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
0.13,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCHOH,OCC([CH]O)O,CH2OHCHOHCHOH,OCC([CH]O)O,Pd,Fm3m,Pd,3.95,,,(111),4x4,0.0625,Pd,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
0.8,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCOHCH2OH,OC[C](CO)O,CH2OHCOHCH2OH,OC[C](CO)O,Cu,Fm3m,Cu,3.64,,,(111),4x4,0.0625,Cu,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
2.39,VASP,PW91,,projector augmented wave,True,False,False,C(O)C(O)C(O),[O][C][C]([C][O])[O],C(O)C(O)C(O),[O][C][C]([C][O])[O],Rh,Fm3m,Rh,3.84,,,(111),4x4,0.0625,Rh,,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
4.39,VASP,PW91,,projector augmented wave,True,False,False,C(O)C(O)C(O),[O][C][C]([C][O])[O],C(O)C(O)C(O),[O][C][C]([C][O])[O],Cu,Fm3m,Cu,3.64,,,(111),4x4,0.0625,Cu,,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-0.48,VASP,PW91,,projector augmented wave,True,False,False,CH2OHCHOHCH3,OCC(O)C,CH2OHCHOHCH3,OCC(O)C,Pt,Fm3m,Pt,3.99,,,(111),4x4,0.0625,Pt,,13,8,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-6.93,VASP,PW91,,projector augmented wave,True,False,False,C,[C],C,[C],Pd,Fm3m,Pd,3.95,,,(111),4x4,0.0625,Pd,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111
-7.2,VASP,PW91,,projector augmented wave,True,False,False,C,[C],C,[C],Rh,Fm3m,Rh,3.84,,,(111),4x4,0.0625,Rh,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-2.4,Dacapo,PW91,plane wave,ultrasoft pseudopotential,,False,True,COOH,O[C]=O,COOH,O[C][O],Pt,,Pt,4.0,4.0,4.0,(111),3x3,0.1111,Pt,top,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-0.06,Dacapo,PW91,plane wave,ultrasoft pseudopotential,,False,True,CO2,O=C=O,CO2,[O][C][O],Pt,,Pt,4.0,4.0,4.0,(111),3x3,0.1111,Pt,,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,111
-2.36,Dacapo,PW91,plane wave,ultrasoft pseudopotential,,False,True,CHO,[CH]=O,CHO,[CH][O],Pt,,Pt,4.0,4.0,4.0,(111),3x3,0.1111,Pt,top,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-2.72,VASP,PW91,plane wave,projector augmented wave,True,False,False,H,[H],H,[H],Ni2Au,,Ni,,,,(111),3x3,0.1111,surface atom,Fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
