adsorption_energy,adsorbate_formula,adsorbate_connectivity_smiles,termination,fraction,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6.1,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1.1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-0.4,N,[N],Ru,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,3.6624292517006807,1.0,4x2
-0.95,NH,[NH],Ru,0.125,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,3.6624292517006807,1.0,4x2
0.44,H,[H],Ag,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,3x3
0.03,H,[H],Cu,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.66,111.0,3x3
-0.29,H,[H],Pt,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,3.6624292517006807,111.0,3x3
-1.79,CH2CO,[CH2][C][O],Ag,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,False,3.6624292517006807,111.0,3x3
-1.28,CH2CO,[CH2][C][O],Cu,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,False,3.66,111.0,3x3
-2.6,CH2CO,[CH2][C][O],Pd,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46.0,False,3.99,111.0,3x3
-2.92,CH2CO,[CH2][C][O],Pt,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,False,3.6624292517006807,111.0,3x3
-1.36,CH2OH,[CH2]O,Pd,0.1111,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.99,111.0,3x3
0.39,CH2,[CH2],Ag,0.1111,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,3x3
-0.43,CH2,[CH2],Cu,0.1111,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.66,111.0,3x3
-1.7,CH2,[CH2],Ir,0.1111,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.6624292517006807,111.0,3x3
-4.23,CH3CH2OH,CCO,Rh,0.1111,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,111.0,3x3
-4.06,CH3CH2OH,CCO,Ag,0.1111,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,3x3
-4.2,CH3CH2OH,CCO,Ir,0.1111,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.6624292517006807,111.0,3x3
-3.63,CH3CHOH,C[CH]O,Rh,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,111.0,3x3
-2.67,CH3CHOH,C[CH]O,Cu,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.66,111.0,3x3
-3.59,CH3CHOH,C[CH]O,Pd,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.99,111.0,3x3
-3.82,CH3CHOH,C[CH]O,Pt,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,3.6624292517006807,111.0,3x3
-3.17,CH3CHO,C[CH][O],Ag,0.1111,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.0,False,3.6624292517006807,111.0,3x3
-3.16,CH3CHO,C[CH][O],Cu,0.1111,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,False,3.66,111.0,3x3
-3.17,CH3CHO,C[CH][O],Pd,0.1111,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,False,3.99,111.0,3x3
-0.54,H2O,O,Co,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,False,3.6624292517006807,111.0,2x2
-6.38,CH,[CH],Re,0.25,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,2.76,1.0,2x2
-2.32,CH3,[CH3],Re,0.25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,2.76,1.0,2x2
-3.08,OH,[OH],Re,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,2.76,1.0,2x2
-0.11,H2O,O,Mn,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,False,3.6624292517006807,111.0,2x2
-0.09,H2O,O,Fe,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,False,3.6624292517006807,111.0,2x2
-0.06,H2O,O,Au,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.18,211.0,3x2
-0.12,H2O,O,Ag,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,211.0,1x3
-0.14,H2O,O,Pt,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,2.82,211.0,2x1
-0.18,H2O,O,Pd,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.6624292517006807,211.0,1x3
-0.58,H2O,O,Re,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,3.6624292517006807,211.0,1x3
-0.28,H2O,O,Ir,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.6624292517006807,211.0,1x3
-0.57,H2O,O,Ru,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,3.6624292517006807,211.0,1x3
-0.28,H2O,O,Rh,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.6624292517006807,211.0,1x3
-0.18,H2O,O,Cu,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.6624292517006807,211.0,1x3
-0.32,H2O,O,Ni,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.6624292517006807,211.0,2x1
-0.37,H2O,O,Co,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,False,3.6624292517006807,211.0,1x3
-0.51,H2O,O,Mn,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,False,3.6624292517006807,211.0,2x2
-0.52,H2O,O,Fe,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,False,3.6624292517006807,211.0,2x2
1.39,OH,[OH],Au,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.18,111.0,2x2
0.67,OH,[OH],Ag,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,2x2
-0.11,NH3,N,Cu,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.66,111.0,2x2
-1.45,NH3,N,Co,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,False,3.6624292517006807,111.0,2x2
-0.62,NH3,N,Ir,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-0.25,NH3,N,Ni,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.52,111.0,2x2
0.76,NH2,[NH2],Cd,0.25,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,False,3.6624292517006807,111.0,2x2
0.3,NH,[NH],Ni,0.25,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.52,111.0,2x2
1.17,CH2,[CH2],Ru,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,3.6624292517006807,111.0,2x2
0.64,CH2,[CH2],Re,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,3.6624292517006807,111.0,2x2
1.45,CH2,[CH2],Co,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,False,3.6624292517006807,111.0,2x2
1.44,CH2,[CH2],Ni,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.52,111.0,2x2
0.65,CH2,[CH2],Mn,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,False,3.6624292517006807,111.0,2x2
2.35,CH2,[CH2],Cu,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.66,111.0,2x2
3.04,CH2,[CH2],Ag,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,111.0,2x2
2.65,CH2,[CH2],Au,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,4.18,111.0,2x2
0.76,CH2,[CH2],Pt,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,2.82,211.0,2x1
0.21,CH2,[CH2],Re,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,3.6624292517006807,211.0,1x3
0.79,CH2,[CH2],Co,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,False,3.6624292517006807,211.0,1x3
1.14,CH2,[CH2],Ni,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,False,3.6624292517006807,211.0,2x1
0.49,CH2,[CH2],Mn,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,False,3.6624292517006807,211.0,2x2
2.22,CH2,[CH2],Cu,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,False,3.6624292517006807,211.0,1x3
2.87,CH2,[CH2],Ag,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,3.6624292517006807,211.0,1x3
-1.92,Mg,[Mg],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,100.0,3x3
-2.7,Mn,[Mn],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.0,False,4.074,100.0,3x3
-0.55,NH3,N,Ag,0.1111,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,100.0,3x3
-2.98,N,[N],Ag,0.1111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,100.0,3x3
-1.87,Na,[Na],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,100.0,3x3
-2.79,Fe,[Fe],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,False,4.074,111.0,3x3
-0.46,H2S,S,Ag,0.1111,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.24,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,False,4.074,111.0,3x3
-0.29,HCl,Cl,Ag,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,3x3
-0.29,HCl,Cl,Ag,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,3x3
-0.29,HCl,Cl,Ag,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,3x3
-3.39,K2O,[K+].[O2-].[K+],Ag,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,4x4
-3.39,K2O,[K+].[O2-].[K+],Ag,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,4x4
-3.39,K2O,[K+].[O2-].[K+],Ag,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,4x4
-1.45,KCl,[Cl-].[K+],Ag,0.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,4x4
-1.45,KCl,[Cl-].[K+],Ag,0.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,111.0,4x4
-0.49,NH3,N,Rh,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,False,3.85,111.0,2x2
-4.8,N,[N],Ir,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-4.4,N,[N],Ir,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-4.8,N,[N],Ir,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-4.4,N,[N],Ir,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-4.67,S,[S],Ir,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-1.12,HCN,[CH][N],Pt,0.25,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,False,4.0,111.0,2x2
-6.71,C,[C],Ir,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-6.29,C,[C],Ir,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-0.54,N2,[N][N],Ir,0.25,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,False,3.86,111.0,2x2
-0.21,N2,[N][N],Ir,0.25,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,False,3.86,111.0,2x2
-0.84,NH3,N,Ir,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-0.47,NH3,N,Ir,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-1.81,NO,[N][O],Ir,0.25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,False,3.86,111.0,2x2
-1.38,NO,[N][O],Ir,0.25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,False,3.86,111.0,2x2
-1.88,CH3,[CH3],Ir,0.25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-1.55,CH3,[CH3],Ir,0.25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-2.13,CO,[C][O],Ir,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,False,3.86,111.0,2x2
-1.78,CO,[C][O],Ir,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,False,3.86,111.0,2x2
-2.52,OH,[OH],Ir,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-2.05,OH,[OH],Ir,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-4.35,NOH,[N]O,Ir,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-3.66,NOH,[N]O,Ir,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,False,3.86,111.0,2x2
-2.75,H,[H],Pt,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,4.0,111.0,2x2
-2.61,H,[H],Pt,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,4.0,111.0,2x2
-6.75,C,[C],Pt,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,False,4.0,111.0,2x2
-4.54,CH2,[CH2],Re,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,2.76,1.0,2x2
-0.05,CH4,C,Re,0.25,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,2.76,1.0,2x2
-1.38,CO2,[O][C][O],Mo,0.25,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42.0,False,3.6624292517006807,1.0,2x2
-0.61,CO2,[O][C][O],C,0.25,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.0,False,3.6624292517006807,1.0,2x2
-0.55,H,[H],Ru,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,False,3.6624292517006807,1.0,4x2
-2.77,CH2CO,[CH2][C][O],Ir,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.0,False,3.6624292517006807,111.0,3x3
1.15,NH,[NH],Pd,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,False,3.6624292517006807,211.0,1x3
-3.73,P,[P],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,False,4.074,100.0,3x3
