adsorption_energy,exchange_correlation,potentials,adsorbate_formula,adsorbate_smiles,adsorbate_molecular_formula,adsorbate_connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,facet_num,software,spin_polarization,zero_point_energy,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-0.28,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(111),0.3333,Au,bridge,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,111.0,VASP,False,False,False,4.17,111.0,√3x√3
-0.5,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(100),0.25,Au,bridge,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,100.0,VASP,False,False,False,4.17,100.0,2x2
-0.45,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(100),0.25,Au,bridge,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,100.0,VASP,False,False,False,4.17,100.0,c(2x2)
-0.6,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(211),0.0,Au,step bridge,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,211.0,VASP,False,False,False,4.17,211.0,2x1
-0.44,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(211),0.0,Au,step top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,211.0,VASP,False,False,False,4.17,211.0,1x1
-0.77,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(310),0.0,Au,step top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,310.0,VASP,False,False,False,4.17,310.0,2x1
-0.75,PBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(310),0.0,Au,step top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,310.0,VASP,False,False,False,4.17,310.0,1x1
-0.17,HSE06,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(111),0.25,Au,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,111.0,VASP,False,False,False,4.17,111.0,2x2
-0.32,HSE06,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(100),0.25,Au,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,100.0,VASP,False,False,False,4.17,100.0,2x2
-0.47,HSE06,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(211),0.0,Au,step top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,211.0,VASP,False,False,False,4.17,211.0,2x1
-0.63,HSE06,projector augmented wave,CO,[C]#[O],CO,[C][O],Au,Fm3m,Au,4.17,4.17,(310),0.0,Au,step top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,310.0,VASP,False,False,False,4.17,310.0,2x1
-4.29,PW91,ultrasoft pseudopotential,O,[O],O,[O],Cu,Fm3m,Cu,3.66,3.66,(111),0.25,Cu,fcc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,Dacapo,False,True,False,3.66,111.0,2x2
-0.55,PW91,ultrasoft pseudopotential,O2,O=O,O2,[O][O],Cu,Fm3m,Cu,3.66,3.66,(111),0.25,Cu,b-h-b,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,111.0,Dacapo,False,True,False,3.66,111.0,2x2
-0.55,PW91,ultrasoft pseudopotential,O2,O=O,O2,[O][O],Cu,Fm3m,Cu,3.66,3.66,(111),0.25,Cu,b-f-b,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,111.0,Dacapo,False,True,False,3.66,111.0,2x2
-4.5,PW91,ultrasoft pseudopotential,O,[O],O,[O],Cu,Fm3m,Cu,3.66,3.66,(211),0.1667,Cu,h1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211.0,Dacapo,False,True,False,3.66,211.0,3x2
-1.19,PW91,ultrasoft pseudopotential,O2,O=O,O2,[O][O],Cu,Fm3m,Cu,3.66,3.66,(211),0.1667,Cu,b-f-be,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,211.0,Dacapo,False,True,False,3.66,211.0,3x2
-3.69,RPBE,ultrasoft pseudopotential,O,[O],O,[O],Cu,Fm3m,Cu,3.66,3.66,(111),0.25,Cu,fcc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,Dacapo,False,False,False,3.66,111.0,2x2
-4.03,RPBE,ultrasoft pseudopotential,O,[O],O,[O],Cu,Fm3m,Cu,3.66,3.66,(211),0.1667,Cu,h1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211.0,Dacapo,False,False,False,3.66,211.0,3x2
-2.73,PW91,ultrasoft pseudopotential,H,[H],H,[H],Ir,Fm3m,Ir,3.86,3.86,(111),0.25,Ir,top,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111.0,Dacapo,False,True,False,3.86,111.0,2x2
-2.62,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Ir,Fm3m,Ir,3.86,3.86,(111),0.25,Ir,top,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111.0,Dacapo,False,False,False,3.86,111.0,2x2
-4.57,PW91,ultrasoft pseudopotential,O,[O],O,[O],Ir,Fm3m,Ir,3.86,3.86,(111),0.25,Ir,fcc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111.0,Dacapo,False,True,False,3.86,111.0,2x2
-4.0,RPBE,ultrasoft pseudopotential,O,[O],O,[O],Ir,Fm3m,Ir,3.86,3.86,(111),0.25,Ir,fcc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111.0,Dacapo,False,False,False,3.86,111.0,2x2
-2.61,RPBE,ultrasoft pseudopotential,NH2,[NH2],NH2,[NH2],Re,P63/mmc,Re,2.76,4.46,(0001),0.25,Re,bridge,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,1.0,Dacapo,False,False,False,2.76,1.0,2x2
-5.44,PW91,ultrasoft pseudopotential,HNO,N=O,HNO,[NH][O],Re,P63/mmc,Re,2.76,4.46,(0001),0.25,Re,"N bridge, O top",3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,1.0,Dacapo,False,True,False,2.76,1.0,2x2
-4.68,RPBE,ultrasoft pseudopotential,HNO,N=O,HNO,[NH][O],Re,P63/mmc,Re,2.76,4.46,(0001),0.25,Re,"N bridge, O top",3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,1.0,Dacapo,False,False,False,2.76,1.0,2x2
-4.17,PW91,ultrasoft pseudopotential,NH,[NH],NH,[NH],Rh,Fm3m,Rh,,,(111),0.25,Rh,hcp,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,False,True,False,2.72,111.0,2x2
-5.07,PW91,ultrasoft pseudopotential,N,[N],N,[N],Rh,Fm3m,Rh,,,(111),0.25,Rh,hcp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,False,False,False,2.72,111.0,2x2
-4.98,PW91,ultrasoft pseudopotential,N,[N],N,[N],Rh,Fm3m,Rh,,,(111),0.25,Rh,hcp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,False,True,False,2.72,111.0,2x2
-0.53,PW91,ultrasoft pseudopotential,O2,O=O,O2,[O][O],Rh,Fm3m,Rh,,,(111),0.25,Rh,fcc,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.0,111.0,VASP,False,False,False,2.72,111.0,2x2
-0.53,PW91,ultrasoft pseudopotential,N2,N#N,N2,[N][N],Rh,Fm3m,Rh,,,(111),0.25,Rh,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,111.0,VASP,False,False,False,2.72,111.0,2x2
-0.47,PW91,ultrasoft pseudopotential,N2,N#N,N2,[N][N],Rh,Fm3m,Rh,,,(111),0.25,Rh,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,111.0,VASP,False,True,False,2.72,111.0,2x2
-0.27,PW91,ultrasoft pseudopotential,H2O,O,H2O,O,Rh,Fm3m,Rh,,,(111),0.25,Rh,top,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111.0,VASP,False,True,False,2.72,111.0,2x2
-0.7,PW91,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Cu,Fm3m,Cu,,,(111),0.25,surface atom,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,Dacapo,False,True,False,3.66,111.0,2x2
-0.69,PW91,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Cu,,Cu,,,(111),0.1111,surface atom,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,Dacapo,False,True,False,3.66,111.0,3x3
-0.39,PW91,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Cu3Zn,,Cu3Zn,,,(111),0.25,surface atom,top(Cu),2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.25,111.0,Dacapo,False,True,False,3.47,111.0,2x2
-1.32,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ni,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-1.92,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],NiCu2,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.666666666666668,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-1.03,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ni2Cu,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.33333333333333,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-1.31,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ni,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-0.41,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Cu,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-1.52,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],NiCu2,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.666666666666668,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-1.35,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ni2Cu,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.33333333333333,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-1.29,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ni,,Ni,,,(111),0.3333,surface atom,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,111.0,Dacapo,True,False,False,3.6624292517006807,111.0,√3x√3
-0.1,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Au,,Au,,,(211),0.1111,Au,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,211.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-1.42,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ni,,Ni,,,(211),0.1111,Ni,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,211.0,Dacapo,True,False,False,3.6624292517006807,211.0,1x3
-1.7,RPBE,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ru,,Ru,,,(211),0.1111,Ru,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,211.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-1.19,RPBE,ultrasoft pseudopotential,CH2O,C=O,CH2O,[CH2][O],Pt,Fm3m,Pt,,,(211),0.1111,Pt,,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,211.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-3.35,PBE-D3,projector augmented wave,Al,[Al],Al,[Al],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-4.53,PBE-D3,projector augmented wave,B,[B],B,[B],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-2.7,PBE-D3,projector augmented wave,Ca,[Ca],Ca,[Ca],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.4,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(100),0.1111,Ag,b(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.4,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.4,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f(ud),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-3.49,PBE-D3,projector augmented wave,Cl,[Cl],Cl,[Cl],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-3.01,PBE-D3,projector augmented wave,Fe,[Fe],Fe,[Fe],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.32,PBE-D3,projector augmented wave,H2S,S,H2S,S,Ag,Fm3m,Ag,,,(100),0.1111,Ag,b,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,,,(100),0.1111,Ag,b(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,,,(100),0.1111,Ag,t(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,,,(100),0.1111,Ag,b(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-5.11,PW91,ultrasoft pseudopotential,S,[S],S,[S],Ir,Fm3m,Ir,3.86,3.86,(111),0.25,Ir,fcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111.0,Dacapo,False,True,False,3.86,111.0,2x2
-1.52,RPBE,ultrasoft pseudopotential,CH2O,C=O,CH2O,[CH2][O],Rh,Fm3m,Rh,,,(211),0.1111,Rh,,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.0,211.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.32,PBE-D3,projector augmented wave,HCl,Cl,HCl,Cl,Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-3.32,PBE-D3,projector augmented wave,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ag,Fm3m,Ag,,,(100),0.0625,Ag,b(diag),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,4x4
-3.32,PBE-D3,projector augmented wave,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ag,Fm3m,Ag,,,(100),0.0625,Ag,b(ud),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,4x4
-1.49,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Ag,Fm3m,Ag,,,(100),0.0625,Ag,b,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,4x4
-1.93,PBE-D3,projector augmented wave,K,[K],K,[K],Ag,Fm3m,Ag,,,(100),0.1111,Ag,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,100.0,VASP,True,False,False,4.074,100.0,3x3
-3.69,PBE-D3,projector augmented wave,B,[B],B,[B],Ag,Fm3m,Ag,,,(111),0.1111,Ag,f,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-2.75,PBE-D3,projector augmented wave,Ca,[Ca],Ca,[Ca],Ag,Fm3m,Ag,,,(111),0.1111,Ag,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-2.75,PBE-D3,projector augmented wave,Ca,[Ca],Ca,[Ca],Ag,Fm3m,Ag,,,(111),0.1111,Ag,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,f(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,h(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,t(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,f(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,b(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,h(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Ag,Fm3m,Ag,,,(111),0.1111,Ag,t(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,111.0,VASP,True,False,False,4.074,111.0,3x3
