adsorption_energy,exchange_correlation,potentials,adsorbate_formula,adsorbate_connectivity_smiles,termination,fraction,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6.1,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1.1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,software,spin_polarization,zero_point_energy,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-0.39,PBE-D3,projector augmented wave,COS,[O][C][S],Ag,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,VASP,True,False,False,4.074,111.0,3x3
-0.39,PBE-D3,projector augmented wave,COS,[O][C][S],Ag,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,VASP,True,False,False,4.074,111.0,3x3
-3.29,PBE-D3,projector augmented wave,Cl,[Cl],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,111.0,3x3
-0.26,PBE-D3,projector augmented wave,HCN,[CH][N],Au,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,VASP,True,False,False,4.099,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCl,Cl,Au,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCl,Cl,Au,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCl,Cl,Au,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,111.0,3x3
-3.76,PBE-D3,projector augmented wave,K2O,[K+].[O2-].[K+],Au,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,111.0,4x4
-4.57,PBE-D3,projector augmented wave,Ca,[Ca],Au,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,VASP,True,False,False,4.099,211.0,1x3
-5.24,PBE-D3,projector augmented wave,K2O,[K+].[O2-].[K+],Ir,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,VASP,True,False,False,3.837,111.0,4x4
-2.23,PBE-D3,projector augmented wave,S,[S],MgO,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,VASP,True,False,False,4.21,100.0,3x3
-2.12,PBE-D3,projector augmented wave,Si,[Si],MgO,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,VASP,True,False,False,4.21,100.0,3x3
-0.42,PBE-D3,projector augmented wave,Zn,[Zn],MgO,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0,VASP,True,False,False,4.21,100.0,3x3
-4.56,PBE-D3,projector augmented wave,Al,[Al],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-7.23,PBE-D3,projector augmented wave,B,[B],Ni,0.1111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-3.75,PBE-D3,projector augmented wave,Ca,[Ca],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-0.78,PBE-D3,projector augmented wave,COS,[O][C][S],Ni,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-0.78,PBE-D3,projector augmented wave,COS,[O][C][S],Ni,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-4.01,PBE-D3,projector augmented wave,Cl,[Cl],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-4.79,PBE-D3,projector augmented wave,Fe,[Fe],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-1.18,PBE-D3,projector augmented wave,H2S,S,Ni,0.1111,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-2.12,PBE-D3,projector augmented wave,HCN,[CH][N],Ni,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,VASP,True,False,False,3.479,100.0,3x3
-0.37,PBE-D3,projector augmented wave,HCl,Cl,Ni,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-0.37,PBE-D3,projector augmented wave,HCl,Cl,Ni,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-2.52,PBE-D3,projector augmented wave,K,[K],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,100.0,3x3
-6.89,PW91,ultrasoft pseudopotential,CH,[CH],Re,0.25,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,True,False,2.76,1.0,2x2
-0.4,RPBE,ultrasoft pseudopotential,N,[N],Ru,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,VASP,False,False,False,3.6624292517006807,1.0,4x2
-0.95,RPBE,ultrasoft pseudopotential,NH,[NH],Ru,0.125,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,VASP,False,False,False,3.6624292517006807,1.0,4x2
0.44,BEEF-vdW,projector augmented wave,H,[H],Ag,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
0.03,BEEF-vdW,projector augmented wave,H,[H],Cu,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Quantum ESPRESSO,False,False,False,3.66,111.0,3x3
-0.29,BEEF-vdW,projector augmented wave,H,[H],Pt,0.1111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-1.79,BEEF-vdW,projector augmented wave,CH2CO,[CH2][C][O],Ag,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-1.28,BEEF-vdW,projector augmented wave,CH2CO,[CH2][C][O],Cu,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,Quantum ESPRESSO,False,False,False,3.66,111.0,3x3
-2.6,BEEF-vdW,projector augmented wave,CH2CO,[CH2][C][O],Pd,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46.0,Quantum ESPRESSO,False,False,False,3.99,111.0,3x3
-2.92,BEEF-vdW,projector augmented wave,CH2CO,[CH2][C][O],Pt,0.1111,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-1.36,BEEF-vdW,projector augmented wave,CH2OH,[CH2]O,Pd,0.1111,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Quantum ESPRESSO,False,False,False,3.99,111.0,3x3
0.39,BEEF-vdW,projector augmented wave,CH2,[CH2],Ag,0.1111,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-0.43,BEEF-vdW,projector augmented wave,CH2,[CH2],Cu,0.1111,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Quantum ESPRESSO,False,False,False,3.66,111.0,3x3
-1.7,BEEF-vdW,projector augmented wave,CH2,[CH2],Ir,0.1111,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-4.23,BEEF-vdW,projector augmented wave,CH3CH2OH,CCO,Rh,0.1111,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-4.06,BEEF-vdW,projector augmented wave,CH3CH2OH,CCO,Ag,0.1111,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-4.2,BEEF-vdW,projector augmented wave,CH3CH2OH,CCO,Ir,0.1111,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-3.63,BEEF-vdW,projector augmented wave,CH3CHOH,C[CH]O,Rh,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-2.67,BEEF-vdW,projector augmented wave,CH3CHOH,C[CH]O,Cu,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Quantum ESPRESSO,False,False,False,3.66,111.0,3x3
-3.59,BEEF-vdW,projector augmented wave,CH3CHOH,C[CH]O,Pd,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Quantum ESPRESSO,False,False,False,3.99,111.0,3x3
-3.82,BEEF-vdW,projector augmented wave,CH3CHOH,C[CH]O,Pt,0.1111,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-3.17,BEEF-vdW,projector augmented wave,CH3CHO,C[CH][O],Ag,0.1111,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.0,Quantum ESPRESSO,False,False,False,3.6624292517006807,111.0,3x3
-3.16,BEEF-vdW,projector augmented wave,CH3CHO,C[CH][O],Cu,0.1111,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.0,Quantum ESPRESSO,False,False,False,3.66,111.0,3x3
-3.17,BEEF-vdW,projector augmented wave,CH3CHO,C[CH][O],Pd,0.1111,7,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,Quantum ESPRESSO,False,False,False,3.99,111.0,3x3
-0.54,RPBE,ultrasoft pseudopotential,H2O,O,Co,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-6.38,RPBE,ultrasoft pseudopotential,CH,[CH],Re,0.25,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,False,False,2.76,1.0,2x2
-2.32,PW91,ultrasoft pseudopotential,CH3,[CH3],Re,0.25,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,True,False,2.76,1.0,2x2
-3.08,RPBE,ultrasoft pseudopotential,OH,[OH],Re,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,False,False,2.76,1.0,2x2
-0.11,RPBE,ultrasoft pseudopotential,H2O,O,Mn,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-0.09,RPBE,ultrasoft pseudopotential,H2O,O,Fe,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-0.06,RPBE,ultrasoft pseudopotential,H2O,O,Au,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,False,False,4.18,211.0,3x2
-0.12,RPBE,ultrasoft pseudopotential,H2O,O,Ag,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.14,RPBE,ultrasoft pseudopotential,H2O,O,Pt,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,Dacapo,False,False,False,2.82,211.0,2x1
-0.18,RPBE,ultrasoft pseudopotential,H2O,O,Pd,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.58,RPBE,ultrasoft pseudopotential,H2O,O,Re,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.28,RPBE,ultrasoft pseudopotential,H2O,O,Ir,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.57,RPBE,ultrasoft pseudopotential,H2O,O,Ru,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.28,RPBE,ultrasoft pseudopotential,H2O,O,Rh,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.18,RPBE,ultrasoft pseudopotential,H2O,O,Cu,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.32,RPBE,ultrasoft pseudopotential,H2O,O,Ni,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,Dacapo,False,False,False,3.6624292517006807,211.0,2x1
-0.37,RPBE,ultrasoft pseudopotential,H2O,O,Co,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-0.51,RPBE,ultrasoft pseudopotential,H2O,O,Mn,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,Dacapo,False,False,False,3.6624292517006807,211.0,2x2
-0.52,RPBE,ultrasoft pseudopotential,H2O,O,Fe,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,Dacapo,False,False,False,3.6624292517006807,211.0,2x2
1.39,RPBE,ultrasoft pseudopotential,OH,[OH],Au,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,False,False,4.18,111.0,2x2
0.67,RPBE,ultrasoft pseudopotential,OH,[OH],Ag,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-0.11,RPBE,ultrasoft pseudopotential,NH3,N,Cu,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Dacapo,False,False,False,3.66,111.0,2x2
-1.45,RPBE,ultrasoft pseudopotential,NH3,N,Co,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
-0.62,RPBE,ultrasoft pseudopotential,NH3,N,Ir,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,Dacapo,False,False,False,3.86,111.0,2x2
-0.25,RPBE,ultrasoft pseudopotential,NH3,N,Ni,0.25,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,Dacapo,False,False,False,3.52,111.0,2x2
0.76,RPBE,ultrasoft pseudopotential,NH2,[NH2],Cd,0.25,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
0.3,RPBE,ultrasoft pseudopotential,NH,[NH],Ni,0.25,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,Dacapo,False,False,False,3.52,111.0,2x2
1.17,RPBE,ultrasoft pseudopotential,CH2,[CH2],Ru,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
0.64,RPBE,ultrasoft pseudopotential,CH2,[CH2],Re,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
1.45,RPBE,ultrasoft pseudopotential,CH2,[CH2],Co,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
1.44,RPBE,ultrasoft pseudopotential,CH2,[CH2],Ni,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,Dacapo,False,False,False,3.52,111.0,2x2
0.65,RPBE,ultrasoft pseudopotential,CH2,[CH2],Mn,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
2.35,RPBE,ultrasoft pseudopotential,CH2,[CH2],Cu,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Dacapo,False,False,False,3.66,111.0,2x2
3.04,RPBE,ultrasoft pseudopotential,CH2,[CH2],Ag,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Dacapo,False,False,False,3.6624292517006807,111.0,2x2
2.65,RPBE,ultrasoft pseudopotential,CH2,[CH2],Au,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,False,False,4.18,111.0,2x2
0.76,RPBE,ultrasoft pseudopotential,CH2,[CH2],Pt,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,Dacapo,False,False,False,2.82,211.0,2x1
0.21,RPBE,ultrasoft pseudopotential,CH2,[CH2],Re,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
0.79,RPBE,ultrasoft pseudopotential,CH2,[CH2],Co,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
1.14,RPBE,ultrasoft pseudopotential,CH2,[CH2],Ni,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,Dacapo,False,False,False,3.6624292517006807,211.0,2x1
0.49,RPBE,ultrasoft pseudopotential,CH2,[CH2],Mn,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,Dacapo,False,False,False,3.6624292517006807,211.0,2x2
2.22,RPBE,ultrasoft pseudopotential,CH2,[CH2],Cu,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
2.87,RPBE,ultrasoft pseudopotential,CH2,[CH2],Ag,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,Dacapo,False,False,False,3.6624292517006807,211.0,1x3
-1.92,PBE-D3,projector augmented wave,Mg,[Mg],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,100.0,3x3
-2.7,PBE-D3,projector augmented wave,Mn,[Mn],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,100.0,3x3
-0.55,PBE-D3,projector augmented wave,NH3,N,Ag,0.1111,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,100.0,3x3
-2.98,PBE-D3,projector augmented wave,N,[N],Ag,0.1111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,100.0,3x3
-1.87,PBE-D3,projector augmented wave,Na,[Na],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,100.0,3x3
-2.79,PBE-D3,projector augmented wave,Fe,[Fe],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,111.0,3x3
-0.46,PBE-D3,projector augmented wave,H2S,S,Ag,0.1111,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,111.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,VASP,True,False,False,4.074,111.0,3x3
-0.24,PBE-D3,projector augmented wave,HCN,[CH][N],Ag,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,VASP,True,False,False,4.074,111.0,3x3
